Project_ID,Project_Name,Region,Project_Type,Start_Date,Expected_End_Date,Actual_End_Date,Total_Budget,Spent_Budget,Main_Contractor,Project_Manager,Current_Status,Total_Workers,Safety_Incidents,Material_Cost,Labor_Cost,Equipment_Cost,Risk_Level,Is_Green_Building,Client_Name
PRJ-0872,Dự án Thương mại 872,Miền Trung,Thương mại,7/19/2024,5/10/2026,,1350.19,999.65,Hòa Bình,Hoàng Thị E,In Progress,1162,1,450.92,245.4,114.36,Medium,TRUE,Đất Xanh
PRJ-0873,Dự án Hạ tầng 873,Miền Nam,Hạ tầng,9/2/2023,9/27/2025,,292.38,14.26,Vinaconex,Trần Thị B,Planning,17,0,5.91,3.18,1.51,High,FALSE,Novaland
PRJ-0874,Dự án Hạ tầng 874,Miền Bắc,Hạ tầng,11/20/2023,7/20/2025,,1243.88,520.94,Vinaconex,Trần Thị B,In Progress,905,0,258.42,107.23,60.2,Low,FALSE,Novaland
PRJ-0875,Dự án Hạ tầng 875,Miền Bắc,Hạ tầng,1/10/2019,6/29/2021,,766.6,25.56,Delta,Hoàng Thị E,Planning,9,0,12.2,6.27,3.06,High,TRUE,Nhà nước
PRJ-0876,Dự án Thương mại 876,Miền Trung,Thương mại,8/14/2023,10/30/2025,,1312.69,905.43,Ricons,Vũ Văn F,In Progress,1902,0,363.98,246.57,128.56,Medium,TRUE,Phát Đạt
PRJ-0877,Dự án Công nghiệp 877,Miền Bắc,Công nghiệp,11/25/2020,9/26/2022,,452.34,336.3,Fecon,Lê Văn C,In Progress,94,4,155.8,93.79,38.18,Medium,TRUE,SunGroup
PRJ-0878,Dự án Hạ tầng 878,Miền Nam,Hạ tầng,9/10/2021,3/23/2024,3/6/2024,517.88,517.88,Fecon,Hoàng Thị E,Completed,1172,3,231.68,135.04,70.73,Low,FALSE,Đất Xanh
PRJ-0879,Dự án Hạ tầng 879,Miền Trung,Hạ tầng,6/3/2024,9/18/2026,,315.25,15.24,Coteccons,Vũ Văn F,Planning,12,0,7.08,4.26,1.67,Medium,TRUE,Novaland
PRJ-0880,Dự án Hạ tầng 880,Miền Trung,Hạ tầng,8/25/2023,6/23/2024,,1145.26,22.06,Coteccons,Hoàng Thị E,Planning,12,0,9.39,6.03,2.94,Low,FALSE,Masterise
PRJ-0881,Dự án Dân dụng 881,Miền Trung,Dân dụng,4/1/2023,3/18/2024,,542.96,21.77,Ricons,Vũ Văn F,Planning,0,0,8.86,5.1,2.67,High,FALSE,SunGroup
PRJ-0882,Dự án Hạ tầng 882,Miền Trung,Hạ tầng,4/19/2018,2/17/2020,,1449.6,564.49,Fecon,Lê Văn C,In Progress,1478,0,245.7,134.93,79.4,High,FALSE,SunGroup
PRJ-0883,Dự án Dân dụng 883,Miền Trung,Dân dụng,1/29/2019,3/20/2021,,1165.47,732.45,Conteccons,Vũ Văn F,Suspended,14,0,346.01,215.86,96.47,Low,FALSE,Nhà nước
PRJ-0884,Dự án Thương mại 884,Miền Nam,Thương mại,4/4/2023,10/2/2025,,248.34,7.85,Vinaconex,Trần Thị B,Planning,5,0,3.65,1.67,0.9,Medium,TRUE,BIM Group
PRJ-0885,Dự án Dân dụng 885,Miền Bắc,Dân dụng,12/10/2020,7/24/2021,10/12/2021,357.95,357.95,Fecon,Lê Văn C,Completed,1730,3,159.37,83.33,44.67,Medium,FALSE,BIM Group
PRJ-0886,Dự án Hạ tầng 886,Miền Trung,Hạ tầng,1/31/2023,5/7/2025,,166.36,66.65,Conteccons,Trần Thị B,Suspended,11,4,29.01,19.89,7.59,Low,TRUE,Nhà nước
PRJ-0887,Dự án Công nghiệp 887,Miền Trung,Công nghiệp,3/29/2018,4/9/2020,,1458.28,36.38,Delta,Trần Thị B,Planning,9,0,14.83,8.62,3.79,Medium,FALSE,SunGroup
PRJ-0888,Dự án Công nghiệp 888,Miền Trung,Công nghiệp,10/16/2019,8/10/2020,,226.53,144.06,Coteccons,Phạm Văn D,Suspended,1,0,58.34,29.15,14.57,High,FALSE,VinGroup
PRJ-0889,Dự án Dân dụng 889,Miền Bắc,Dân dụng,1/29/2022,11/27/2023,,1111.79,757.62,Hòa Bình,Hoàng Thị E,Suspended,13,1,363.56,221.86,98.34,Medium,FALSE,Masterise
PRJ-0890,Dự án Hạ tầng 890,Miền Trung,Hạ tầng,1/25/2021,5/17/2022,,648.35,446.02,Coteccons,Lê Văn C,In Progress,422,3,196.29,96.11,44.99,High,FALSE,Masterise
PRJ-0891,Dự án Hạ tầng 891,Miền Trung,Hạ tầng,11/4/2023,5/31/2025,,1027.82,228.12,Ricons,Vũ Văn F,Suspended,16,1,98.95,65.71,25.9,Low,FALSE,Nhà nước
PRJ-0892,Dự án Hạ tầng 892,Miền Nam,Hạ tầng,2/26/2024,9/5/2024,,409.45,146.77,Ricons,Nguyễn Văn A,Suspended,19,4,70.6,38.45,14.79,High,FALSE,Nhà nước
PRJ-0893,Dự án Dân dụng 893,Miền Bắc,Dân dụng,3/9/2018,12/3/2018,2/10/2019,339.84,339.84,Conteccons,Lê Văn C,Completed,449,5,152.38,85.69,49.99,High,TRUE,VinGroup
PRJ-0894,Dự án Công nghiệp 894,Miền Nam,Công nghiệp,5/21/2019,4/13/2020,,183.75,2.93,Coteccons,Trần Thị B,Planning,2,0,1.27,0.62,0.33,Medium,FALSE,VinGroup
PRJ-0895,Dự án Hạ tầng 895,Miền Trung,Hạ tầng,4/10/2020,6/22/2022,,408.97,141.46,Delta,Trần Thị B,Suspended,6,2,67.69,33.91,15.08,High,FALSE,Đất Xanh
PRJ-0896,Dự án Công nghiệp 896,Miền Nam,Công nghiệp,3/17/2022,5/21/2023,,1262.79,45.66,Delta,Lê Văn C,Planning,20,0,19.11,10.83,5.17,High,FALSE,Đất Xanh
PRJ-0897,Dự án Hạ tầng 897,Miền Bắc,Hạ tầng,9/28/2024,9/14/2025,,330.02,9.7,Ricons,Nguyễn Văn A,Planning,7,0,4.63,2.82,1.4,Low,FALSE,VinGroup
PRJ-0898,Dự án Công nghiệp 898,Miền Nam,Công nghiệp,9/20/2020,2/2/2022,,949.05,332.67,Vinaconex,Hoàng Thị E,In Progress,560,1,151.99,77.47,35.33,Low,FALSE,Phát Đạt
PRJ-0899,Dự án Thương mại 899,Miền Trung,Thương mại,2/17/2019,6/7/2020,5/23/2020,301.98,301.98,Delta,Phạm Văn D,Completed,1692,0,144.46,76.85,36.17,Low,TRUE,Đất Xanh
PRJ-0900,Dự án Công nghiệp 900,Miền Trung,Công nghiệp,7/4/2020,7/24/2021,,605.41,521.25,Fecon,Lê Văn C,In Progress,1090,5,255.11,145.26,70.77,Low,TRUE,Novaland
PRJ-0901,Dự án Công nghiệp 901,Miền Bắc,Công nghiệp,9/19/2022,11/1/2023,,169.1,37.21,Fecon,Trần Thị B,Suspended,3,4,16.96,9.96,3.91,High,TRUE,Novaland
PRJ-0902,Dự án Công nghiệp 902,Miền Bắc,Công nghiệp,8/5/2022,3/14/2023,3/21/2023,1328.28,1328.28,Conteccons,Vũ Văn F,Completed,1530,5,653.7,311.19,169.26,Low,FALSE,BIM Group
PRJ-0903,Dự án Hạ tầng 903,Miền Bắc,Hạ tầng,11/17/2023,5/13/2025,7/23/2025,628.52,628.52,Coteccons,Lê Văn C,Completed,180,0,254.91,162.36,76.08,Medium,FALSE,SunGroup
PRJ-0904,Dự án Hạ tầng 904,Miền Nam,Hạ tầng,4/23/2019,1/28/2021,,536.38,14.29,Fecon,Nguyễn Văn A,Planning,12,0,6.4,3.57,1.78,High,FALSE,Masterise
PRJ-0905,Dự án Hạ tầng 905,Miền Nam,Hạ tầng,6/16/2024,5/17/2026,,152.51,123.62,Fecon,Hoàng Thị E,Suspended,17,1,57.97,29.9,13.93,Low,TRUE,VinGroup
PRJ-0906,Dự án Dân dụng 906,Miền Nam,Dân dụng,8/21/2022,5/13/2023,,670.71,400.35,Coteccons,Phạm Văn D,In Progress,781,2,175.32,90.16,46.4,Low,FALSE,BIM Group
PRJ-0907,Dự án Công nghiệp 907,Miền Bắc,Công nghiệp,10/25/2020,5/17/2022,,1387.31,55.46,Hòa Bình,Trần Thị B,Planning,14,0,24.77,14.23,5.88,Low,FALSE,Novaland
PRJ-0908,Dự án Dân dụng 908,Miền Bắc,Dân dụng,8/7/2020,9/27/2021,,1081.22,42.37,Hòa Bình,Phạm Văn D,Planning,3,0,17.22,11.64,4.77,Low,FALSE,VinGroup
PRJ-0909,Dự án Thương mại 909,Miền Trung,Thương mại,3/31/2023,7/5/2025,,1394.05,62.27,Ricons,Trần Thị B,Planning,2,0,29.19,14.34,8.39,High,FALSE,Phát Đạt
PRJ-0910,Dự án Công nghiệp 910,Miền Trung,Công nghiệp,10/8/2022,5/9/2025,,1174.6,992.53,Delta,Vũ Văn F,In Progress,346,3,467.5,232.16,106.85,High,TRUE,Đất Xanh
PRJ-0911,Dự án Công nghiệp 911,Miền Trung,Công nghiệp,10/14/2022,2/29/2024,,613.15,255.91,Vinaconex,Trần Thị B,Suspended,2,0,122.67,51.55,30.61,High,TRUE,Nhà nước
PRJ-0912,Dự án Dân dụng 912,Miền Nam,Dân dụng,10/9/2018,12/6/2019,12/31/2019,747.16,747.16,Conteccons,Nguyễn Văn A,Completed,633,4,315.4,187.38,111.88,High,FALSE,Novaland
PRJ-0913,Dự án Hạ tầng 913,Miền Bắc,Hạ tầng,7/2/2019,12/10/2020,,857.64,343.88,Vinaconex,Lê Văn C,Suspended,19,5,145.94,95.22,37.47,Low,FALSE,Phát Đạt
PRJ-0914,Dự án Công nghiệp 914,Miền Nam,Công nghiệp,4/4/2019,4/28/2021,5/15/2021,367.29,367.29,Delta,Phạm Văn D,Completed,382,1,177.84,100.98,53.28,Low,TRUE,Masterise
PRJ-0915,Dự án Công nghiệp 915,Miền Bắc,Công nghiệp,7/3/2020,6/25/2022,,485.28,401.44,Hòa Bình,Trần Thị B,In Progress,1010,1,161.83,108.29,51.05,Low,FALSE,BIM Group
PRJ-0916,Dự án Công nghiệp 916,Miền Nam,Công nghiệp,11/3/2022,9/11/2024,,735.86,16.92,Ricons,Phạm Văn D,Planning,19,0,7.31,3.88,1.79,High,TRUE,SunGroup
PRJ-0917,Dự án Dân dụng 917,Miền Bắc,Dân dụng,8/16/2022,7/25/2023,9/14/2023,360.43,360.43,Hòa Bình,Trần Thị B,Completed,210,3,179.75,97.17,46.39,High,FALSE,Novaland
PRJ-0918,Dự án Dân dụng 918,Miền Bắc,Dân dụng,3/15/2024,5/19/2025,,1211.99,344.73,Hòa Bình,Lê Văn C,Suspended,0,3,138.63,100.67,51.1,High,TRUE,Novaland
PRJ-0919,Dự án Dân dụng 919,Miền Nam,Dân dụng,9/2/2021,4/22/2024,4/24/2024,420.89,420.89,Conteccons,Vũ Văn F,Completed,324,1,209.06,100.31,42.39,Medium,TRUE,Nhà nước
PRJ-0920,Dự án Dân dụng 920,Miền Nam,Dân dụng,6/3/2020,9/28/2021,,753.44,29.08,Fecon,Trần Thị B,Planning,1,0,13.75,6.08,3.71,High,FALSE,SunGroup
PRJ-0921,Dự án Thương mại 921,Miền Nam,Thương mại,3/22/2023,8/14/2025,,1234.06,32.96,Vinaconex,Trần Thị B,Planning,2,0,15.52,6.87,4.78,Low,TRUE,Đất Xanh
PRJ-0922,Dự án Dân dụng 922,Miền Bắc,Dân dụng,12/24/2021,7/31/2023,,1173.74,890.25,Delta,Vũ Văn F,In Progress,1745,2,424.01,251.63,119.78,Low,FALSE,Nhà nước
PRJ-0923,Dự án Thương mại 923,Miền Nam,Thương mại,3/8/2022,1/20/2023,3/29/2023,137.13,137.13,Ricons,Vũ Văn F,Completed,142,1,63.56,28.44,19.19,Medium,TRUE,Đất Xanh
PRJ-0924,Dự án Thương mại 924,Miền Trung,Thương mại,5/28/2019,12/29/2019,,61.45,0.97,Delta,Trần Thị B,Planning,13,0,0.44,0.27,0.1,High,FALSE,Đất Xanh
PRJ-0925,Dự án Thương mại 925,Miền Bắc,Thương mại,9/10/2022,1/7/2024,,1416.4,59.05,Conteccons,Phạm Văn D,Planning,11,0,29.21,12.76,6.97,Medium,TRUE,Novaland
PRJ-0926,Dự án Công nghiệp 926,Miền Bắc,Công nghiệp,6/18/2021,6/28/2023,,555.87,408.14,Hòa Bình,Trần Thị B,In Progress,1121,2,173.67,112.47,42.08,Medium,TRUE,Masterise
PRJ-0927,Dự án Công nghiệp 927,Miền Bắc,Công nghiệp,4/27/2024,9/25/2025,10/21/2025,75.19,75.19,Coteccons,Trần Thị B,Completed,1628,0,30.6,17.25,8.87,High,TRUE,Novaland
PRJ-0928,Dự án Công nghiệp 928,Miền Bắc,Công nghiệp,12/8/2020,2/6/2022,,1402.96,688.01,Ricons,Vũ Văn F,Suspended,12,3,294.2,144.59,92.95,High,TRUE,Masterise
PRJ-0929,Dự án Hạ tầng 929,Miền Trung,Hạ tầng,1/25/2020,7/23/2021,7/10/2021,1165.69,1165.69,Coteccons,Hoàng Thị E,Completed,780,3,580.07,296.86,122.09,Low,FALSE,SunGroup
PRJ-0930,Dự án Hạ tầng 930,Miền Bắc,Hạ tầng,1/2/2020,8/5/2020,,1211.79,286.18,Hòa Bình,Trần Thị B,In Progress,1414,3,126.34,71.24,28.64,Medium,FALSE,SunGroup
PRJ-0931,Dự án Dân dụng 931,Miền Nam,Dân dụng,11/25/2020,5/31/2021,,1121.84,161.95,Coteccons,Nguyễn Văn A,Suspended,19,4,74.42,47.57,17.39,Medium,TRUE,Masterise
PRJ-0932,Dự án Công nghiệp 932,Miền Trung,Công nghiệp,7/20/2023,1/21/2026,,493.13,222.08,Fecon,Trần Thị B,Suspended,11,3,104.26,65.54,33.15,Low,FALSE,SunGroup
PRJ-0933,Dự án Dân dụng 933,Miền Trung,Dân dụng,2/21/2021,11/3/2021,1/14/2022,1225.71,1225.71,Delta,Lê Văn C,Completed,907,5,554.84,267.77,167.29,High,TRUE,Đất Xanh
PRJ-0934,Dự án Dân dụng 934,Miền Bắc,Dân dụng,2/22/2022,1/5/2024,,1200.05,43.34,Conteccons,Vũ Văn F,Planning,11,0,19,9.4,4.53,High,TRUE,Masterise
PRJ-0935,Dự án Dân dụng 935,Miền Bắc,Dân dụng,5/5/2018,3/13/2020,,171.77,99.82,Coteccons,Nguyễn Văn A,In Progress,510,3,49.56,26.22,12.18,High,FALSE,Phát Đạt
PRJ-0936,Dự án Thương mại 936,Miền Nam,Thương mại,9/19/2021,3/24/2022,3/25/2022,978.79,978.79,Hòa Bình,Trần Thị B,Completed,1305,4,455.5,210.68,140.43,Medium,FALSE,Masterise
PRJ-0937,Dự án Công nghiệp 937,Miền Bắc,Công nghiệp,9/28/2022,3/18/2024,,1295.01,920.85,Vinaconex,Phạm Văn D,Suspended,11,2,426.22,231.18,114.11,Low,FALSE,Đất Xanh
PRJ-0938,Dự án Thương mại 938,Miền Trung,Thương mại,11/5/2018,1/8/2020,,859.61,577.45,Vinaconex,Nguyễn Văn A,In Progress,561,2,238.76,172.96,65.37,High,FALSE,SunGroup
PRJ-0939,Dự án Công nghiệp 939,Miền Nam,Công nghiệp,12/5/2019,3/31/2022,6/5/2022,1175.18,1175.18,Conteccons,Nguyễn Văn A,Completed,1984,3,535.96,266.93,173.14,Low,TRUE,Nhà nước
PRJ-0940,Dự án Thương mại 940,Miền Trung,Thương mại,1/18/2022,2/16/2024,4/29/2024,863.03,863.03,Delta,Trần Thị B,Completed,564,1,424.92,245.35,128.07,Low,FALSE,Masterise
PRJ-0941,Dự án Thương mại 941,Miền Nam,Thương mại,2/16/2020,1/14/2021,,862.62,618.66,Coteccons,Lê Văn C,In Progress,531,1,268.45,166.22,83.35,Medium,FALSE,Phát Đạt
PRJ-0942,Dự án Thương mại 942,Miền Nam,Thương mại,2/11/2019,12/10/2020,,865.07,596.78,Conteccons,Vũ Văn F,Suspended,16,5,254.6,150.56,59.8,Low,TRUE,SunGroup
PRJ-0943,Dự án Thương mại 943,Miền Nam,Thương mại,7/5/2023,7/12/2025,7/8/2025,874.25,874.25,Ricons,Trần Thị B,Completed,1735,1,363.83,181.25,94.13,Medium,FALSE,SunGroup
PRJ-0944,Dự án Công nghiệp 944,Miền Trung,Công nghiệp,7/17/2022,11/3/2023,,74.38,35.82,Coteccons,Nguyễn Văn A,Suspended,10,4,16.72,7.48,5.11,Low,TRUE,Masterise
PRJ-0945,Dự án Hạ tầng 945,Miền Nam,Hạ tầng,9/6/2023,5/9/2026,,52.15,5.95,Ricons,Vũ Văn F,In Progress,1669,5,2.45,1.47,0.63,High,TRUE,Phát Đạt
PRJ-0946,Dự án Công nghiệp 946,Miền Trung,Công nghiệp,5/16/2024,1/25/2027,,202.67,97.19,Delta,Trần Thị B,In Progress,453,4,48.37,22.94,13.72,Low,FALSE,Phát Đạt
PRJ-0947,Dự án Công nghiệp 947,Miền Trung,Công nghiệp,7/30/2021,1/30/2024,,357.83,263.02,Fecon,Lê Văn C,In Progress,1038,5,106.32,69.48,36.9,High,FALSE,Đất Xanh
PRJ-0948,Dự án Thương mại 948,Miền Nam,Thương mại,2/3/2019,5/13/2020,6/27/2020,139.53,139.53,Fecon,Hoàng Thị E,Completed,572,1,59.11,39.47,18.87,High,FALSE,SunGroup
PRJ-0949,Dự án Thương mại 949,Miền Nam,Thương mại,4/26/2020,8/18/2021,,778.47,673.09,Vinaconex,Lê Văn C,In Progress,1507,3,282.4,177.45,67.95,Medium,TRUE,Phát Đạt
PRJ-0950,Dự án Công nghiệp 950,Miền Bắc,Công nghiệp,4/29/2018,4/29/2019,,978.27,774.47,Hòa Bình,Trần Thị B,Suspended,0,2,335.38,221.88,113.33,Medium,FALSE,Phát Đạt
PRJ-0951,Dự án Thương mại 951,Miền Bắc,Thương mại,8/3/2020,8/27/2021,,1305.59,404.82,Conteccons,Hoàng Thị E,In Progress,1556,3,163.85,102.64,52.48,Low,FALSE,Phát Đạt
PRJ-0952,Dự án Dân dụng 952,Miền Trung,Dân dụng,12/9/2019,2/12/2021,,1120.52,805.94,Fecon,Trần Thị B,Suspended,10,0,368.07,191.53,116.37,Low,FALSE,Đất Xanh
PRJ-0953,Dự án Công nghiệp 953,Miền Trung,Công nghiệp,10/7/2022,12/6/2023,12/8/2023,681.29,681.29,Hòa Bình,Vũ Văn F,Completed,942,0,297.76,177.65,75.62,Medium,TRUE,Novaland
PRJ-0954,Dự án Thương mại 954,Miền Trung,Thương mại,7/19/2019,6/24/2020,9/8/2020,1356.82,1356.82,Coteccons,Lê Văn C,Completed,908,0,581.17,285.11,193.14,Low,FALSE,Novaland
PRJ-0955,Dự án Dân dụng 955,Miền Nam,Dân dụng,4/14/2022,1/23/2024,,777.92,27.29,Delta,Nguyễn Văn A,Planning,11,0,12.57,6.72,3.21,Medium,TRUE,Đất Xanh
PRJ-0956,Dự án Công nghiệp 956,Miền Trung,Công nghiệp,6/2/2020,2/8/2023,,1044.76,331.86,Coteccons,Vũ Văn F,Suspended,7,1,163.83,69.64,34.33,Low,TRUE,SunGroup
PRJ-0957,Dự án Dân dụng 957,Miền Nam,Dân dụng,3/12/2021,4/9/2022,3/16/2022,79.75,79.75,Hòa Bình,Hoàng Thị E,Completed,1922,5,35.53,22.09,11.74,Low,FALSE,Phát Đạt
PRJ-0958,Dự án Hạ tầng 958,Miền Bắc,Hạ tầng,10/4/2023,5/9/2024,,1076.46,959.46,Hòa Bình,Trần Thị B,Suspended,14,0,466.68,205.49,113.88,Low,FALSE,VinGroup
PRJ-0959,Dự án Hạ tầng 959,Miền Nam,Hạ tầng,9/16/2023,2/17/2025,,1186.89,54.52,Coteccons,Trần Thị B,Planning,18,0,23.6,11,5.47,Low,TRUE,Novaland
PRJ-0960,Dự án Thương mại 960,Miền Bắc,Thương mại,10/20/2024,6/16/2025,,72.77,43.4,Vinaconex,Nguyễn Văn A,Suspended,6,0,18.15,9.73,5.63,High,TRUE,VinGroup
PRJ-0961,Dự án Dân dụng 961,Miền Nam,Dân dụng,5/30/2022,1/17/2023,,1197.78,857.46,Ricons,Trần Thị B,Suspended,11,2,355.4,217.59,125.41,Medium,FALSE,Nhà nước
PRJ-0962,Dự án Dân dụng 962,Miền Nam,Dân dụng,4/23/2022,9/23/2024,,293.68,12.42,Hòa Bình,Vũ Văn F,Planning,13,0,5.15,3.21,1.85,High,FALSE,Novaland
PRJ-0963,Dự án Dân dụng 963,Miền Bắc,Dân dụng,6/25/2023,2/26/2025,,967.49,448.78,Ricons,Nguyễn Văn A,Suspended,6,1,181.44,133.63,56.67,High,FALSE,BIM Group
PRJ-0964,Dự án Hạ tầng 964,Miền Trung,Hạ tầng,4/25/2020,11/5/2020,,1289.39,415.8,Coteccons,Trần Thị B,Suspended,8,3,168.11,95.57,49.28,Medium,TRUE,Đất Xanh
PRJ-0965,Dự án Thương mại 965,Miền Trung,Thương mại,6/11/2024,5/26/2026,,1092.52,606.65,Conteccons,Vũ Văn F,Suspended,6,1,243.56,135.22,65.63,Low,TRUE,Đất Xanh
PRJ-0966,Dự án Hạ tầng 966,Miền Bắc,Hạ tầng,6/30/2020,2/25/2021,,1291.73,1120.55,Fecon,Vũ Văn F,Suspended,13,1,471.05,270.01,139.03,Medium,TRUE,Phát Đạt
PRJ-0967,Dự án Thương mại 967,Miền Bắc,Thương mại,12/27/2023,6/30/2026,7/16/2026,328.02,328.02,Delta,Hoàng Thị E,Completed,1106,2,153.17,83.1,39.5,High,TRUE,Novaland
PRJ-0968,Dự án Hạ tầng 968,Miền Nam,Hạ tầng,8/13/2018,7/3/2019,,683.28,212.11,Coteccons,Hoàng Thị E,Suspended,12,4,86.84,58.33,28.07,High,TRUE,Nhà nước
PRJ-0969,Dự án Hạ tầng 969,Miền Trung,Hạ tầng,3/27/2019,10/19/2019,,117.07,99.73,Vinaconex,Nguyễn Văn A,Suspended,10,2,49.35,25.09,14.27,Low,TRUE,Đất Xanh
PRJ-0970,Dự án Hạ tầng 970,Miền Bắc,Hạ tầng,10/24/2020,5/19/2021,,1269.47,20.5,Vinaconex,Phạm Văn D,Planning,3,0,8.38,4.58,2.78,Low,FALSE,Masterise
PRJ-0971,Dự án Dân dụng 971,Miền Bắc,Dân dụng,5/10/2023,6/14/2024,8/28/2024,119.8,119.8,Vinaconex,Nguyễn Văn A,Completed,340,5,56.25,33.27,13.36,High,TRUE,Novaland
PRJ-0972,Dự án Dân dụng 972,Miền Bắc,Dân dụng,11/4/2018,7/14/2019,,1380.51,537.12,Hòa Bình,Phạm Văn D,Suspended,3,4,244.12,119.44,68.16,High,TRUE,SunGroup
PRJ-0973,Dự án Dân dụng 973,Miền Bắc,Dân dụng,8/2/2024,9/20/2025,,647.77,559.74,Coteccons,Hoàng Thị E,In Progress,569,0,247.59,112.09,78.81,Medium,TRUE,Phát Đạt
PRJ-0974,Dự án Công nghiệp 974,Miền Trung,Công nghiệp,6/8/2020,8/30/2021,,1266.53,42.95,Conteccons,Hoàng Thị E,Planning,18,0,17.51,9.4,6.16,High,TRUE,Masterise
PRJ-0975,Dự án Thương mại 975,Miền Nam,Thương mại,2/3/2020,7/3/2022,,719.43,178.68,Fecon,Lê Văn C,Suspended,0,2,80.22,42.27,20.54,High,TRUE,VinGroup
PRJ-0976,Dự án Dân dụng 976,Miền Trung,Dân dụng,9/20/2020,4/9/2021,,565.17,8.86,Delta,Hoàng Thị E,Planning,0,0,3.65,1.84,1.04,Low,TRUE,Masterise
PRJ-0977,Dự án Dân dụng 977,Miền Bắc,Dân dụng,12/23/2020,5/9/2022,,137.94,80.31,Coteccons,Hoàng Thị E,In Progress,1699,0,38.52,22.59,9.27,Medium,TRUE,VinGroup
PRJ-0978,Dự án Công nghiệp 978,Miền Trung,Công nghiệp,7/9/2021,10/8/2023,,779.49,365.15,Delta,Lê Văn C,Suspended,17,5,164.75,109.1,51.89,Low,FALSE,Phát Đạt
PRJ-0979,Dự án Hạ tầng 979,Miền Trung,Hạ tầng,3/19/2024,12/11/2026,,110.5,4.82,Delta,Nguyễn Văn A,Planning,2,0,2.07,1.34,0.52,High,TRUE,Đất Xanh
PRJ-0980,Dự án Thương mại 980,Miền Trung,Thương mại,3/4/2022,2/5/2024,,862.12,36.97,Vinaconex,Vũ Văn F,Planning,2,0,18.21,8.58,5.04,Medium,FALSE,Đất Xanh
PRJ-0981,Dự án Hạ tầng 981,Miền Trung,Hạ tầng,12/18/2024,5/19/2026,,686.16,198.07,Hòa Bình,Phạm Văn D,Suspended,3,0,85.78,56.21,26.44,High,FALSE,Đất Xanh
PRJ-0982,Dự án Thương mại 982,Miền Bắc,Thương mại,2/2/2023,1/21/2025,,422.35,14.18,Fecon,Lê Văn C,Planning,11,0,5.9,4.2,1.63,Low,TRUE,BIM Group
PRJ-0983,Dự án Công nghiệp 983,Miền Nam,Công nghiệp,7/17/2019,7/29/2020,,1430.91,42.02,Fecon,Hoàng Thị E,Planning,11,0,18.71,12.31,5.94,Low,TRUE,Nhà nước
PRJ-0984,Dự án Hạ tầng 984,Miền Bắc,Hạ tầng,1/29/2019,4/20/2020,,225.61,55.46,Delta,Hoàng Thị E,In Progress,1046,0,24.02,12.73,6.25,Medium,FALSE,Novaland
PRJ-0985,Dự án Thương mại 985,Miền Bắc,Thương mại,9/27/2022,10/25/2023,11/25/2023,874.68,874.68,Delta,Phạm Văn D,Completed,909,4,387.43,182.93,88.79,High,TRUE,VinGroup
PRJ-0986,Dự án Hạ tầng 986,Miền Trung,Hạ tầng,3/3/2019,12/26/2020,,962.93,27.2,Hòa Bình,Vũ Văn F,Planning,10,0,11.95,5.72,3.13,Low,TRUE,SunGroup
PRJ-0987,Dự án Thương mại 987,Miền Nam,Thương mại,9/27/2019,7/3/2020,,56.9,0.8,Delta,Phạm Văn D,Planning,7,0,0.38,0.19,0.1,Medium,TRUE,SunGroup
PRJ-0988,Dự án Thương mại 988,Miền Trung,Thương mại,8/22/2019,4/3/2022,,923.95,504.12,Hòa Bình,Hoàng Thị E,In Progress,520,0,213.52,126.45,60.94,Medium,TRUE,BIM Group
PRJ-0989,Dự án Thương mại 989,Miền Nam,Thương mại,8/30/2023,2/9/2025,,158.36,32.58,Fecon,Trần Thị B,In Progress,737,2,13.66,7.88,4.22,High,FALSE,Đất Xanh
PRJ-0990,Dự án Thương mại 990,Miền Bắc,Thương mại,5/27/2024,12/21/2026,,219.75,3.3,Conteccons,Nguyễn Văn A,Planning,20,0,1.58,0.88,0.34,High,TRUE,SunGroup
PRJ-0991,Dự án Công nghiệp 991,Miền Trung,Công nghiệp,1/18/2020,6/25/2021,9/3/2021,473.94,473.94,Fecon,Vũ Văn F,Completed,1074,3,211.83,106.77,59.53,Medium,FALSE,Phát Đạt
PRJ-0992,Dự án Thương mại 992,Miền Trung,Thương mại,9/3/2019,6/5/2021,,1411.54,283.77,Fecon,Trần Thị B,In Progress,1171,0,126.63,59.42,40.89,Low,TRUE,Masterise
PRJ-0993,Dự án Thương mại 993,Miền Nam,Thương mại,2/25/2021,2/15/2023,,502.88,340.43,Fecon,Phạm Văn D,Suspended,9,3,142.95,68.52,38.1,Low,TRUE,VinGroup
PRJ-0994,Dự án Dân dụng 994,Miền Bắc,Dân dụng,2/8/2021,5/1/2022,,1334.2,1064.91,Conteccons,Hoàng Thị E,In Progress,917,2,523.26,306.5,125.14,Medium,FALSE,BIM Group
PRJ-0995,Dự án Dân dụng 995,Miền Nam,Dân dụng,11/15/2023,10/16/2024,,111.7,45.92,Coteccons,Lê Văn C,In Progress,691,4,20.96,9.23,6.24,Low,TRUE,SunGroup
PRJ-0996,Dự án Dân dụng 996,Miền Bắc,Dân dụng,4/21/2018,9/15/2020,,1441.55,39.68,Hòa Bình,Lê Văn C,Planning,6,0,17.09,8.47,4.1,Low,TRUE,SunGroup
